Q,H,Q_ssa,H_ssa
36142.34,36071.96,36131.25703083588,36070.87499566192
36154.24,36079.77,36132.5893749237,36072.45345616961
36168.69,36129.0,36132.437319609264,36072.9255423354
36169.68,36132.26,36130.59584512902,36071.469018680524
36156.72,36119.5,36127.0996740802,36067.997245213606
36158.16,36061.33,36122.13336133543,36062.64545941454
36143.57,36100.01,36115.85226847779,36056.28938392898
36116.53,36063.99,36108.74369716669,36048.79925382206
36084.82,36033.99,36101.48830033105,36041.064596798016
36085.49,36023.21,36095.071110928155,36033.90638290111
36040.0,35979.3,36089.76894146826,36027.81868783379
36054.85,35959.21,36086.437744505245,36023.68282569352
36012.39,35960.0,36085.1031464609,36022.0298228093
36061.32,35973.91,36086.47888724553,36023.07339856471
36066.32,36016.94,36089.88842323634,36026.584975603284
36074.23,36025.55,36095.2381308789,36031.92742532016
36120.46,36066.91,36102.309174192356,36038.82754352034
36142.55,36080.91,36110.215816900214,36046.461446053014
36142.55,36106.01,36118.35231150264,36054.346149416786
36121.36,36060.34,36126.494513669786,36061.85399876295
36133.91,36034.29,36134.617576558216,36069.14350034683
36169.68,36043.91,36142.3599041939,36076.25414390664
36169.68,36135.55,36148.938792807334,36082.80754098003
36169.68,36085.02,36154.12570953859,36087.50331076094
36168.69,36128.25,36157.664700544585,36090.831867786874
36161.13,36114.87,36159.498926001834,36092.26732401537
36155.66,36121.01,36159.6273516983,36092.0242709269
36169.68,36061.32,36158.17075420394,36090.046479098186
36088.67,36061.32,36155.06316932377,36087.188856305205
36146.87,36085.05,36151.53769218039,36083.63936052722
36183.08,36088.39,36147.02026179012,36079.35392270995
36166.08,36075.85,36141.21232319223,36074.466540073096
36140.93,36007.27,36134.61591046402,36069.39827558218
36168.69,36114.47,36127.834135869234,36065.158049651436
36147.64,36115.02,36120.66047468218,36060.648015463325
36116.1,36060.34,36113.503805448694,36055.99236894856
36085.55,36054.75,36106.953887411844,36051.99467216695
36087.0,36020.2,36101.56855285613,36048.79943600402
36062.32,36028.03,36097.44513894153,36046.929499601305
36084.62,36034.54,36095.03074687862,36046.32139827296
36042.98,36019.84,36094.1494489601,36046.988056667826
36061.94,36025.01,36095.256625401074,36049.07232898108
36059.99,36016.38,36098.039980120346,36052.43498340884
36114.47,36044.54,36102.35380743885,36056.99865134201
36108.72,36049.81,36107.18298024299,36062.25716200701
36142.56,36095.15,36112.426314435936,36067.836945266994
36142.56,36109.52,36117.48485825653,36073.04383071965
36144.53,36124.97,36122.21621428668,36077.52609777786
36165.57,36109.5,36126.483914363795,36081.03837825761
36129.35,36061.33,36130.03762809635,36083.64440996024
36165.57,36125.08,36133.28198880902,36085.89259520387
36111.34,36061.33,36135.744922184604,36087.097988049696
36128.97,36068.7,36138.25198686595,36088.16690718053
36108.89,36075.2,36140.8076308999,36089.2975890067
36157.1,36088.55,36143.863109264654,36090.57136474588
36169.68,36096.39,36146.963089827535,36092.13610914028
36145.19,36116.01,36150.15258571119,36094.23623031274
36145.8,36103.98,36153.964077003264,36096.86646245171
36144.83,36115.0,36158.43667043788,36100.34259720881
36126.29,36087.4,36163.6746030549,36104.63564016417
36168.69,36087.14,36169.85808740027,36110.10346302648
36126.68,36061.33,36176.36386990552,36116.68469346584
36158.58,36044.54,36183.5994159526,36124.50882826622
36223.98,36116.96,36190.915588315234,36133.508724266845
36223.98,36200.01,36197.09945829495,36142.48720244264
36217.06,36171.31,36201.946303615485,36150.11053887922
36223.98,36176.43,36205.38247714664,36156.411875740436
36217.05,36175.53,36207.1563901202,36161.114105117544
36243.98,36208.58,36207.35395207357,36164.08253002858
36225.4,36201.4,36205.61181383095,36164.85546797157
36210.13,36184.14,36202.35476276436,36163.58461969814
36234.23,36182.26,36197.91857858896,36160.56736682094
36199.21,36151.88,36192.33956826047,36156.140557305
36161.07,36142.57,36186.36407963771,36150.97214158248
36165.15,36133.04,36180.84535247552,36145.529715921504
36160.13,36128.24,36175.907290219555,36140.273068252754
36145.85,36125.01,36171.80930995951,36135.58894466941
36161.89,36139.38,36168.9450346935,36131.78382892444
36147.66,36104.94,36167.210744467135,36128.913984799845
36146.15,36088.39,36166.83525552683,36127.526600171885
36161.55,36092.84,36167.88020700443,36127.89352102332
36148.11,36104.38,36169.95905389987,36129.90164812904
36164.58,36130.01,36173.19410692081,36133.277164220555
36179.73,36137.02,36177.042289252306,36137.43442752924
36196.82,36169.1,36181.04241062622,36141.919330355755
36179.15,36163.01,36184.823369885584,36146.03327320697
36221.26,36159.5,36188.5037276457,36149.69698208028
36210.25,36166.95,36191.41128077397,36152.80670207608
36217.48,36190.36,36193.662739152,36155.21056708603
36222.99,36193.27,36195.0930720036,36156.58455967851
36218.27,36162.86,36195.749125332535,36156.97805858358
36201.15,36146.05,36195.81646487932,36156.94128604259
36181.89,36145.41,36195.675706079935,36156.92354153021
36169.22,36140.68,36195.90824172517,36157.31000676973
36168.9,36145.21,36196.94723193888,36158.376165770576
36180.77,36150.01,36198.999021982556,36160.34965315781
36195.26,36152.17,36202.09052664501,36163.35938734084
36198.87,36164.93,36206.20206392793,36167.57447495843
36211.17,36163.04,36211.36008254972,36172.97948145929
36200.0,36164.29,36217.618053770326,36179.71359482003
36219.0,36167.23,36225.181174968224,36187.76315828182
36223.98,36165.39,36233.755881422694,36197.01117062235
36277.37,36215.47,36243.21403165479,36207.31275779822
36258.83,36244.94,36252.69064951163,36217.92191311177
36255.2,36241.98,36262.22804186184,36228.246345354775
36263.45,36241.97,36271.77323807825,36238.09318028668
36269.95,36251.2,36281.079245630004,36247.26847350999
36278.36,36248.03,36289.88009552927,36255.51277764675
36305.58,36274.27,36297.9693524951,36262.70719028851
36305.58,36288.77,36304.824265789466,36268.38204569424
36331.83,36287.79,36310.28853177589,36272.27459135916
36331.27,36283.28,36313.936514783534,36274.395258310884
36312.21,36223.98,36315.72950375618,36274.816598255624
36329.93,36303.34,36315.92259876993,36274.259051768495
36328.18,36281.57,36314.2974838211,36271.824607272974
36330.0,36304.44,36310.897392286715,36267.871207182485
36327.88,36278.85,36305.772068407954,36262.261390841304
36332.82,36255.81,36299.03504099118,36255.42854932529
36267.18,36241.98,36290.84446954461,36247.83229993149
36258.34,36244.3,36282.28588233301,36239.84105474523
36253.33,36226.45,36273.64464225518,36231.6090994948
36259.45,36224.8,36265.139920322064,36223.49997188465
36257.8,36169.69,36256.86596667592,36215.685277702694
36280.5,36208.02,36248.89163369103,36208.91302673716
36236.17,36210.63,36241.086545981016,36202.80373482606
36241.23,36211.78,36234.14954118071,36197.40973441591
36210.63,36179.24,36228.08437658302,36192.74746013478
36190.82,36169.69,36223.22096327874,36189.18029668223
36193.76,36180.2,36219.674989515996,36186.743052837584
36210.01,36185.36,36217.36425685659,36185.15998525038
36204.99,36176.69,36216.09163767658,36184.30890538776
36218.23,36169.69,36215.91005746573,36184.24250416299
36226.96,36197.53,36216.59457453164,36185.02695034527
36232.8,36207.7,36218.0838003143,36186.39709779939
36246.25,36200.84,36220.37033465606,36188.16526179054
36240.0,36181.23,36223.30878549641,36190.50583402115
36250.37,36208.89,36226.99321882522,36193.71291419898
36217.17,36192.75,36231.3519107414,36197.56337005372
36208.89,36188.29,36236.89324511089,36202.38067167486
36241.86,36201.02,36243.95103959511,36208.329082393815
36243.75,36220.01,36252.05334522401,36215.31465690894
36237.0,36211.41,36261.163122130856,36223.14315134509
36248.73,36211.42,36271.34164893812,36231.89045200248
36250.0,36218.39,36282.39208385082,36241.5826249608
36264.87,36232.11,36294.208599142345,36252.012806694926
36265.21,36242.38,36306.48791542896,36262.90410181896
36332.82,36257.13,36319.04352421076,36273.98508102373
36411.33,36302.3,36330.78026370722,36284.93467811222
36396.89,36358.56,36340.41165022137,36294.98875185686
36374.38,36336.3,36347.94882151795,36303.25945449371
36352.88,36338.14,36353.616758436285,36309.86739426385
36380.94,36324.51,36357.72487471571,36314.717005097984
36373.57,36305.58,36359.901772090154,36317.9565359077
36332.55,36314.23,36360.38284758521,36319.8655524166
36341.88,36309.4,36359.92226673951,36320.47558767319
36367.06,36318.67,36358.56702295173,36320.03939248208
36367.19,36340.93,36356.293260663035,36318.729699766314
36367.34,36329.71,36353.364011654834,36316.56974065648
36335.32,36312.29,36350.15151591719,36314.08229434653
36364.8,36314.77,36347.386736321256,36311.8199735891
36361.3,36320.17,36345.01917417042,36310.10181306932
36342.23,36322.89,36343.395750049545,36309.16680401308
36320.78,36285.67,36343.131930905314,36309.25858164307
36290.35,36278.36,36344.705596367305,36311.02470755034
36315.98,36278.36,36348.64186358681,36314.662508606656
36317.61,36284.82,36354.47143186217,36320.17188186992
36344.14,36287.53,36362.10447455292,36327.37916458911
36387.36,36336.16,36370.902220457625,36336.09511334143
36409.52,36363.6,36380.05434746109,36345.480910692204
36399.69,36370.94,36389.09621557429,36354.91840734338
36396.0,36380.0,36398.05887358724,36364.11166948033
36417.59,36393.66,36406.840930591556,36372.710184803385
36411.33,36380.02,36414.90909914198,36380.350907905406
36409.47,36381.74,36422.14896866235,36386.98443993489
36441.98,36406.61,36428.57567941943,36392.45934418927
36433.99,36411.79,36433.675674342725,36396.41578999938
36457.18,36421.76,36437.46474721511,36398.779432709336
36469.32,36409.53,36439.56339112508,36399.476728060916
36494.45,36427.3,36439.77651181875,36398.785926633005
36444.0,36406.61,36437.909082230275,36396.64401392311
36441.99,36387.36,36434.73484149524,36393.482399038076
36392.83,36372.08,36430.44164114054,36389.724734319076
36386.43,36359.1,36425.88556705685,36385.71635697442
36382.46,36353.91,36421.35408783487,36381.761376665054
36441.0,36369.48,36417.06269251828,36378.02752325601
36429.52,36385.67,36412.31847828914,36374.391051416096
36436.4,36370.77,36407.383344623224,36370.70579386837
36390.18,36377.49,36402.19040031774,36367.17610963513
36399.78,36377.02,36397.436218586685,36363.73557223215
36377.73,36362.01,36393.07705013808,36360.41544829201
36379.88,36360.48,36389.50641442872,36357.44832194809
36386.55,36347.65,36386.78069453608,36354.91426102214
36414.45,36379.36,36384.8608927677,36353.020165266396
36381.55,36348.72,36383.40500669827,36351.47103970773
36353.69,36334.26,36382.85970117511,36350.75003960223
36345.11,36332.82,36383.475338325225,36350.999724670655
36370.33,36332.82,36385.324019871565,36352.17410261463
36399.92,36333.5,36387.77426517309,36354.10466511026
36389.7,36354.9,36390.1586007379,36356.58746540294
36378.78,36343.36,36392.230887347745,36359.02906474709
36384.72,36332.82,36393.84287951875,36361.253415671854
36395.98,36353.06,36394.683120589,36363.02999590171
36398.05,36384.6,36394.37486702034,36363.71618762599
36414.65,36385.67,36392.661771335275,36362.61969970652
36398.7,36389.71,36389.174095355214,36359.399295164956
36397.77,36380.01,36383.80977346844,36353.71111605742
36413.86,36381.69,36376.46356257148,36345.469790786134
36387.36,36356.16,36366.783735584366,36334.59935313954
36371.59,36346.4,36355.22227686207,36321.44344520482
36369.91,36332.82,36341.992724950345,36306.23275986389
36349.0,36305.58,36327.15767903977,36289.31749996719
36305.58,36284.89,36311.059059047875,36271.21022792069
36281.48,36250.18,36294.29382429118,36252.347012804064
36250.18,36158.79,36277.143871949214,36233.21388144984
36231.86,36159.95,36260.06340349424,36215.020614460685
36176.77,36155.66,36243.3823985573,36197.81491158199
36195.81,36166.29,36227.699087856825,36181.59428765699
36185.0,36150.5,36212.48028225555,36166.03433722558
36212.0,36178.44,36197.63254807017,36151.09866265896
36250.17,36163.91,36182.549201939975,36136.14115367767
36198.36,36147.88,36166.503310380744,36120.98503013599
36194.11,36153.24,36149.926134422974,36105.496534891405
36156.9,36076.61,36132.59323059879,36089.27046303285
36091.27,36061.9,36114.84961397726,36072.92897772582
36089.75,36061.9,36097.42110185393,36056.461701569715
36074.57,36061.9,36080.30610898508,36039.860679570105
36080.08,36042.38,36063.683753605095,36023.06829352025
36037.49,36007.27,36047.53142109093,36006.424962238496
36015.56,35980.27,36032.57445704132,35990.52904256511
36016.6,35952.33,36019.25342282082,35975.921553115026
35990.01,35935.0,36007.63687437713,35963.184395196455
35989.06,35926.33,35998.267664499435,35952.77239956301
35991.38,35964.07,35991.31305951425,35945.01913397027
35995.77,35955.69,35986.85210978811,35939.652822424105
35941.98,35912.22,35984.89476119977,35936.93527755949
35966.08,35899.4,35986.19151698838,35937.410593116816
35993.68,35928.82,35990.39824142923,35941.12520798949
35975.07,35912.23,35996.913217956455,35947.54786617316
35987.45,35914.68,36005.70898020063,35956.608157872615
35983.09,35962.86,36016.15335401856,35967.828090339215
36007.26,35979.25,36027.797445632445,35980.244622826416
36051.99,36007.26,36040.06595438731,35993.19384919704
36061.32,36030.5,36051.88278528872,36005.867414997905
36087.4,36048.68,36062.82841260583,36017.603378089865
36092.56,35980.27,36072.20094519102,36027.67245860782
36109.81,36069.0,36079.54294959053,36036.438372611316
36095.14,36055.29,36084.31491562692,36042.46031240488
36092.26,36069.99,36086.38989886375,36045.66654742058
36092.88,36075.27,36085.687191846424,36045.66305718337
36115.46,36075.28,36082.088723336725,36042.3644050524
36094.65,36075.49,36075.34044374928,36035.836803368475
36096.64,36050.11,36065.85261945219,36026.20667935893
36078.13,36035.41,36053.72375878184,36014.008559781054
36060.2,36007.27,36039.48501356869,35999.67203799933
36019.13,35953.29,36023.68058313087,35983.9131241754
35990.81,35953.29,36007.295650199914,35967.81275036669
35959.99,35926.33,35990.98123908892,35951.74332444142
35946.65,35912.78,35975.37095882275,35936.36814740404
35964.4,35946.29,35960.93611311494,35922.1005835899
35971.99,35899.4,35947.61851514645,35908.762882157534
35910.19,35898.45,35935.511647124426,35897.031909626414
35922.18,35872.48,35925.56388924184,35887.05165864808
35872.48,35836.0,35917.62088932692,35879.174630017675
35893.2,35865.31,35912.35789468707,35873.83922269164
35889.88,35868.24,35909.40163185675,35870.68212790622
35888.56,35861.55,35908.85109300546,35869.6871910394
35919.41,35841.0,35910.54515795617,35870.74376202537
35926.33,35912.65,35913.926521464724,35873.99854505918
35953.28,35880.12,35918.74594890749,35878.47817544438
35920.02,35875.2,35924.44285437234,35884.389291786814
35925.46,35893.14,35931.23023196254,35891.66532251476
35953.28,35892.1,35938.842818756006,35899.84056108476
35933.42,35909.34,35946.73772456828,35908.772664404976
35936.5,35903.41,35955.025033963786,35918.04632194299
35940.66,35908.51,35963.549066254884,35927.55882821044
35957.62,35926.29,35972.186205108505,35937.07804422359
35990.22,35922.22,35980.68544110822,35946.221363428886
36004.85,35986.83,35988.540491023276,35954.944551967645
36023.33,35995.08,35995.53324086585,35962.42013390885
36024.17,36007.63,36001.45662476657,35968.53739823938
36017.61,35987.33,36006.39071913219,35973.29010524695
36022.96,36003.64,36010.72053503955,35977.07295611873
36034.28,36007.64,36014.460096598545,35979.91803318676
36051.0,35980.01,36017.71239281828,35982.03708495118
35980.49,35964.89,36020.310437760236,35983.93543760504
36007.13,35964.9,36023.36941847455,35986.0042862129
36017.95,35976.44,36026.72185706307,35988.487459081516
36009.31,35953.29,36030.369000920095,35991.47664632342
36014.0,35988.24,36034.56187021573,35995.35244583884
36020.0,35953.29,36039.21187129093,35999.83026354264
36045.42,36020.33,36044.371110145,36005.37137773698
36039.47,36001.0,36049.79654191692,36011.15485868722
36061.32,36023.21,36055.46188679001,36017.35158074432
36068.72,36028.5,36061.03043316674,36023.57895700897
36083.62,36062.95,36066.40058225493,36029.675982914465
36072.12,36060.0,36071.3415214259,36035.09394148288
36103.01,36054.82,36075.84714697422,36039.71381533055
36110.4,36053.62,36079.39635425304,36043.48434375392
36083.43,36044.67,36081.8677672219,36046.295795359416
36075.03,36035.18,36083.49891245366,36048.183681750874
36043.96,36030.76,36084.371211137506,36049.22165417603
36071.44,36033.19,36084.938536861526,36049.484184242036
36068.69,36031.7,36084.820036648336,36048.95561797855
36109.58,36064.66,36084.08996464211,36047.70614558553
36115.46,36082.98,36082.14603638676,36045.40733109311
36095.75,36058.72,36079.03550352711,36041.895798862635
36062.4,36040.01,36075.02406687492,36037.50962313901
36050.01,36024.8,36070.57290570359,36032.50530704728
36089.34,36030.47,36065.88231005713,36027.12132060549
36076.21,36028.71,36060.44447347491,36021.307164180296
36024.99,36007.27,36054.49866396308,36015.186562676005
36052.71,36007.64,36048.61519560439,36008.96674139491
36071.68,36007.27,36042.4111383201,36002.67972894858
36032.86,35990.01,36035.63688281978,35996.389256373666
36004.74,35984.91,36029.02001036782,35990.37992058924
36033.45,35983.44,36022.99553493369,35984.7647132629
36015.77,35974.63,36017.28155212185,35979.615336429255
35982.78,35952.33,36012.206459671695,35975.15092451913
36017.83,35971.58,36008.37822358362,35971.71807755726
36023.58,35984.14,36005.491894201026,35969.188819450064
36004.88,35977.89,36003.523806700476,35967.4566712822
36002.26,35967.86,36002.81012223291,35966.60644491932
35972.02,35949.63,36003.30493542953,35966.72737119621
35992.9,35959.43,36005.25619171075,35967.94310714233
36002.56,35961.51,36008.11276524598,35969.96911286426
35992.64,35959.2,36011.577422751565,35972.61264581151
35999.0,35962.85,36015.592816781296,35975.70156623102
36010.0,35979.08,36019.884542082604,35978.97975745366
36010.78,35972.48,36024.040196849324,35982.00993314171
35992.85,35957.47,36027.71738845329,35984.61110749418
36061.32,35996.0,36030.92955426543,35986.73545196175
36093.98,36032.48,36032.62807557615,35987.7329471665
36099.43,36008.74,36032.163622620006,35987.018803538864
36027.93,35998.53,36029.3397307497,35984.79195866233
36043.92,35999.4,36025.23221133178,35981.20062447727
36053.68,36029.09,36019.73146666528,35976.31456487631
36030.74,35984.99,36012.7525799306,35969.90288018095
35990.07,35966.58,36004.67844035145,35962.653062312806
35966.57,35926.33,35996.29237742412,35954.94475845509
35967.2,35925.38,35988.01946167927,35947.39091248908
35946.65,35917.74,35979.96503422833,35940.133942161505
35932.85,35900.81,35972.595520027695,35933.436566205295
35961.0,35909.72,35966.1652597077,35927.585921200516
35975.89,35915.47,35960.38836824639,35922.506768017236
35949.99,35904.51,35955.03128813358,35918.08865435755
35949.57,35924.81,35950.3360505642,35914.35257016667
35944.48,35917.78,35946.264993764235,35910.92988174455
35950.0,35916.33,35942.73408563983,35907.75065567802
35946.0,35914.57,35939.519150058324,35904.63780379776
35948.0,35907.59,35936.43553820387,35901.410269036416
35941.3,35915.48,35933.24290207566,35897.93178949041
35933.42,35908.69,35929.65799135721,35893.83579424111
35933.42,35901.93,35925.44001512929,35888.965565582046
35903.02,35872.48,35920.35557843067,35883.254192487235
35893.03,35855.63,35914.79218156515,35876.91573513279
35885.45,35845.59,35908.71087139977,35870.033330236234
35930.03,35845.59,35901.98903467008,35862.63029406202
35907.3,35863.29,35893.8665405064,35854.62118334463
35892.15,35868.3,35884.62426088041,35845.70921894172
35897.74,35871.12,35874.435526821384,35835.812338373464
35869.91,35826.13,35863.19883493558,35824.93119917266
35870.58,35825.01,35851.32808407143,35813.54327958068
35851.59,35818.72,35838.8711756431,35801.70108976453
35826.59,35791.87,35826.147839039455,35789.534295610996
35832.38,35790.93,35813.52591814442,35777.44777537296
35796.73,35765.04,35801.13132206657,35765.534773061365
35783.52,35738.23,35789.5734186471,35754.2400658674
35744.62,35717.54,35779.145092745086,35744.08587158697
35750.01,35712.48,35770.50658950515,35735.422276950674
35743.96,35712.48,35763.708234816615,35728.46279699551
35740.2,35721.31,35758.9068546283,35723.322252965074
35766.73,35725.05,35756.227214228435,35719.99000473679
35770.09,35722.35,35755.403307028966,35718.51869554642
35743.58,35720.01,35756.46876092311,35719.03489172814
35725.97,35712.48,35759.920509949225,35721.69758436264
35755.76,35685.71,35766.12883719546,35726.70353454957
35792.92,35736.95,35774.64357797877,35734.373210341444
35792.92,35759.76,35784.80991669419,35744.064374904665
35801.37,35761.21,35796.60861345917,35755.40702745628
35806.48,35712.48,35809.906587331956,35768.33839068249
35819.77,35800.0,35824.63217117668,35783.40118894724
35835.03,35811.15,35840.5005555569,35799.50465257897
35827.36,35805.01,35857.213812183094,35816.408247320775
35872.49,35810.66,35874.86226943994,35834.055853626356
35872.49,35861.84,35892.86825562521,35852.2631004522
35899.4,35861.94,35911.13584748243,35870.31476698508
35939.14,35850.0,35929.25911791091,35888.07828317092
35952.34,35933.25,35946.65653804471,35905.61097616561
35973.0,35939.1,35963.090405338735,35921.84758449202
36002.57,35966.53,35978.192822139215,35936.606510091166
36028.41,35980.01,35991.42977016447,35949.55734891938
36034.28,35995.3,36002.42448609405,35960.43356692675
36034.28,35998.26,36011.119917609176,35969.11693394816
36022.74,35973.45,36017.5395038559,35975.66203307417
35979.75,35933.24,36022.082884099385,35980.522755680766
36013.97,35966.54,36025.661469085615,35984.43422893704
36038.22,35983.16,36028.031988369105,35987.25999317764
36047.17,36020.0,36029.120984606016,35989.02567682605
36042.57,36007.2,36028.994253563505,35989.560637114126
36006.28,35986.0,36027.896728066626,35989.24534852596
36054.28,35995.44,36026.512242818644,35988.56716329387
36057.76,35995.25,36024.57180394168,35987.51870490059
36035.63,35990.02,36022.36877275317,35986.37642153368
35993.0,35986.01,36020.67527836826,35985.46157200964
35992.31,35953.29,36020.37035208674,35985.05795150063
35999.59,35983.37,36021.63645978327,35985.712766972334
35985.21,35978.98,36024.58448057746,35987.213313511675
36007.34,35963.61,36029.49166878996,35989.77282673955
36008.64,35995.31,36036.20224274396,35993.6516087639
36061.32,35952.33,36044.61490595194,35998.564643765094
36073.48,36043.06,36053.87396263313,36005.05502561375
36064.14,36027.43,36063.688520771626,36011.97378552093
36115.46,36046.34,36073.90365582247,36019.464795783395
36104.81,36049.55,36083.69718376916,36027.11170793416
36064.26,36007.27,36093.13972325072,36034.79940854188
36058.88,36007.27,36102.84303051732,36042.95410838395
36044.02,36007.27,36112.65076604911,36051.50147071127
36115.46,36009.55,36122.788655017794,36060.394615507255
36183.66,36071.65,36132.55243624134,36069.671999372695
36251.16,36147.59,36141.336877442525,36078.7870119733
36211.57,36184.69,36148.64935267183,36087.125500326656
36203.13,36142.57,36155.40809689296,36094.578053274934
36145.05,36117.75,36162.13583132219,36102.08794787054
36120.76,36088.39,36170.17976271995,36110.40673609376
36183.66,36088.39,36180.401578816905,36120.31091296592
36161.38,36114.22,36192.3471084943,36132.210222090274
36166.13,36115.59,36206.65397507892,36146.01016222126
36128.82,36095.76,36223.29055540863,36161.867623208964
36175.0,36115.49,36242.72656132796,36180.058514983975
36211.38,36139.06,36264.27369783035,36200.14925844121
36223.98,36200.01,36286.96972223347,36221.535669146884
36332.82,36200.0,36310.093358818915,36242.91217866414
36360.08,36314.08,36331.62917216787,36263.65866246234
36386.38,36323.07,36350.489802420016,36281.69128641986
36387.36,36357.95,36365.76336573312,36296.21898564163
36495.29,36347.65,36376.97327513052,36306.23327246156
36496.68,36387.36,36382.214227736964,36311.37031693297
36425.08,36360.08,36381.21842395103,36310.79527206726
36387.0,36332.82,36374.70663297804,36304.6732814511
36369.0,36320.01,36363.07996581609,36293.314495450744
36333.0,36305.58,36346.753667775025,36277.10841680637
36357.01,36278.36,36326.74096715698,36256.74552557578
36320.81,36251.16,36303.33538395846,36233.37719875413
36292.59,36226.21,36277.91265599621,36208.228302568365
36250.01,36169.69,36251.56200484134,36182.49714384752
36175.0,36149.45,36225.47020481773,36157.6627418721
36216.39,36088.39,36201.32929481775,36134.686089878836
36169.68,36045.36,36179.179684351155,36114.92664904299
36077.91,36034.29,36160.18327191461,36099.369546370406
36085.04,36053.94,36145.823098527435,36088.38116760384
36107.26,36034.29,36136.18198490722,36081.81464218277
36098.09,36061.75,36131.004007965836,36079.85649252974
36114.12,36081.39,36130.23649038125,36081.996927019005
36116.85,36090.22,36133.283347995915,36087.58936819863
36129.15,36107.01,36139.77736596431,36096.08384146363
36151.03,36095.01,36149.19100355546,36106.881105079985
36153.37,36117.25,36160.74385052267,36119.684981357175
36172.41,36132.28,36173.95503195643,36133.71035878186
36227.69,36169.0,36188.18669709281,36148.31851218352
36231.72,36196.0,36202.22438386955,36162.60709956824
36238.92,36210.28,36215.51700019807,36175.75409262677
36238.86,36175.26,36227.4847794848,36187.149894131486
36191.66,36153.71,36237.659507541626,36196.81724342459
36234.42,36174.16,36246.34327899898,36204.691933291084
36245.0,36215.35,36252.679767110014,36210.25582532328
36278.36,36234.06,36256.356656097596,36212.886560294384
36278.36,36237.34,36256.96507636717,36212.290677099736
36292.6,36256.34,36254.43899481502,36208.527291018196
36305.58,36280.62,36248.92999242963,36201.62163101682
36275.96,36258.1,36240.58381381685,36191.584635943786
36256.34,36175.02,36230.015916729404,36179.008399582926
36190.12,36154.42,36217.88997745997,36165.34541242935
36251.16,36142.57,36205.4709464777,36151.30901250545
36221.86,36179.71,36192.333499226086,36137.50498405059
36190.79,36088.39,36179.30923272202,36124.00550956701
36101.65,36061.33,36167.310356482776,36112.39815854736
36090.2,36053.62,36157.76899160923,36103.43391325731
36093.0,36043.01,36151.208383802696,36097.45023381341
36098.37,36033.3,36147.61419134054,36094.67910634409
36106.4,36065.08,36146.896685318425,36095.14987087486
36141.57,36079.21,36148.94283004245,36098.33835792896
36142.56,36110.04,36153.123038106896,36103.87183362679
36169.68,36134.97,36159.274854151765,36111.11963633179
36196.82,36169.25,36166.81848527037,36119.47630002269
36223.95,36171.52,36175.08842277903,36128.14437707498
36218.22,36172.27,36183.509678389026,36136.74704586389
36223.98,36162.14,36191.9205090302,36145.01508879766
36157.96,36115.83,36200.17504248396,36152.98968924379
36202.04,36122.53,36209.0554304072,36161.200904869685
36245.35,36172.71,36218.027418093,36169.659576256956
36211.3,36187.76,36226.65297723383,36177.99367293363
36250.17,36189.71,36235.52848407071,36186.32640967924
36255.01,36233.14,36244.386045354375,36194.92268400283
36257.15,36220.01,36253.17855813808,36203.46879603452
36212.09,36187.76,36262.08008405346,36212.29197427779
36278.36,36175.58,36271.97934774787,36222.06408513036
36233.18,36195.95,36282.27653686847,36233.04579403086
36305.58,36222.41,36293.654791316396,36245.058036165334
36305.56,36277.03,36305.29185861851,36257.7580029017
36301.47,36281.99,36317.21985698179,36270.45437462248
36332.82,36276.28,36329.502624826906,36282.984030325904
36332.82,36300.7,36341.576412458744,36295.28843573568
36386.38,36305.91,36353.22198164668,36306.955027901735
36385.74,36333.85,36363.63414895496,36317.761168235396
36380.0,36350.01,36372.67630748052,36327.23694050466
36395.99,36372.36,36380.341864492984,36335.124722617795
36383.57,36339.26,36386.42143063099,36341.12583448522
36414.66,36355.71,36391.100464079,36345.62817453829
36381.95,36356.01,36394.10941096224,36348.4912021591
36374.99,36339.01,36395.81934091128,36349.78250926859
36387.98,36338.48,36396.247773245486,36349.73607214571
36389.65,36305.58,36395.30296140669,36348.4873393717
36411.01,36361.48,36393.080270500854,36346.493056313935
36428.05,36381.27,36389.50266492518,36343.245115556056
36400.0,36358.95,36384.59757996735,36338.71797334138
36400.5,36365.22,36379.086955708495,36333.459113264355
36418.39,36333.57,36373.280514846796,36327.71519466929
36351.19,36332.82,36367.38814876135,36322.13800686027
36333.88,36302.11,36362.58263325806,36317.0108921007
36306.33,36278.36,36359.447945119115,36312.962489761354
36316.86,36288.52,36358.638744999575,36310.54126274483
36387.36,36278.36,36360.12010422629,36309.860522987845
36349.63,36307.87,36363.00822514579,36311.18924328779
36361.39,36315.93,36367.71785964655,36314.25613586854
36356.68,36310.84,36373.946000247226,36318.91105958775
36352.82,36304.6,36381.4431168281,36325.05157745146
36350.0,36327.02,36389.93689638625,36332.46929441474
36355.01,36339.01,36399.20359964803,36340.60577668503
36387.36,36315.8,36408.62599271372,36348.95835391143
36441.0,36338.48,36417.53649815165,36357.388752749794
36495.79,36332.82,36424.99812036941,36365.34601727607
36481.69,36432.36,36430.14892163847,36372.6802778879
36480.5,36421.96,36432.908263055106,36378.11077918617
36483.98,36450.56,36433.426901991,36381.64617925003
36504.8,36447.6,36432.05604958516,36383.12351384966
36447.6,36400.0,36429.062571213966,36382.97159407444
36436.0,36393.28,36425.84171101864,36382.23910742113
36410.0,36382.96,36423.07025701442,36381.59333798606
