Q,H,Q_ssa,H_ssa
35187.02,35030.7,35187.9127459501,35111.70254988111
35162.31,35094.86,35199.32044909554,35126.34541986522
35221.08,35157.1,35212.240772363955,35143.19330404569
35303.53,35209.39,35225.61141982521,35161.134083653546
35233.26,35215.09,35238.10850904606,35178.99755036347
35235.29,35209.39,35250.41268677795,35196.31570299408
35259.43,35201.93,35262.473630379136,35212.886515579725
35303.53,35254.01,35273.833106759266,35228.56969737928
35300.12,35263.94,35283.72106984553,35242.46729967814
35308.03,35271.13,35292.186501199874,35254.38931347699
35284.0,35267.1,35299.16222169686,35264.20784052454
35283.96,35270.1,35304.99862776394,35271.96898063802
35338.6,35272.0,35309.75890173666,35277.77263211962
35321.2,35292.44,35312.80839759831,35281.80673412734
35312.68,35291.74,35314.547971758715,35284.10352375087
35320.89,35294.38,35315.264208780805,35285.06352292615
35347.39,35315.59,35315.08375685815,35285.01962695835
35316.67,35279.6,35313.84878873209,35283.91658754521
35298.9,35271.01,35312.30886955377,35282.56246842239
35320.89,35268.14,35310.909058514924,35281.15830093357
35301.11,35277.67,35309.55374178259,35279.960046230495
35304.12,35278.02,35308.548638832515,35279.1355986955
35280.99,35261.11,35307.97595661782,35278.67315750376
35275.87,35263.15,35308.05102438508,35278.74968039485
35313.27,35275.93,35308.70613542183,35279.29513707416
35277.07,35252.39,35309.53395608768,35280.06431079592
35292.0,35261.99,35310.970410225265,35281.35810758455
35331.11,35282.53,35312.748709724736,35282.99988516316
35330.18,35300.0,35314.20115108016,35284.636700774245
35332.0,35292.05,35315.353976562015,35285.943309479844
35340.35,35329.07,35316.12129996005,35286.99328559566
35339.5,35305.95,35316.36654403647,35287.21500162464
35327.49,35304.15,35315.895777127,35286.788679126206
35310.02,35282.32,35314.66131214209,35285.57460544506
35294.89,35284.08,35312.86086019946,35283.75353161175
35299.55,35260.97,35310.637458070996,35281.215554043956
35320.89,35257.11,35307.8763478045,35278.20323436724
35294.41,35263.23,35304.105655285515,35274.742679875446
35291.79,35270.99,35299.756540321294,35270.77142346643
35278.05,35265.14,35294.977054319716,35266.15934132408
35271.51,35253.08,35289.78878818192,35260.98250725031
35278.88,35257.41,35284.42571230319,35255.32026236634
35298.75,35260.21,35278.68138523269,35249.0774663565
35299.58,35250.62,35272.33965356013,35242.131712116025
35302.74,35284.62,35265.355880908435,35234.60784789527
35300.45,35257.61,35257.65759428983,35225.975123049735
35265.15,35241.51,35249.374640630864,35216.66269535174
35244.43,35188.69,35240.981356903874,35206.868928067604
35192.93,35178.14,35232.72587574297,35197.266487585475
35173.11,35135.95,35225.34565703351,35188.07558412115
35159.99,35135.95,35219.09994247569,35179.90911914592
35215.09,35155.39,35214.17738498062,35172.64572346958
35221.06,35190.64,35209.81037072755,35166.256723978855
35215.09,35181.26,35205.94422318383,35160.17674789049
35216.46,35181.82,35202.67515641677,35154.760850433675
35198.46,35176.79,35200.134846015986,35149.96138328366
35241.51,35135.95,35198.619088611165,35145.98507320019
35215.09,35135.95,35197.43642101129,35143.508816976864
35162.34,35135.95,35197.11331000568,35142.44126783719
35224.19,35109.6,35198.407217776534,35142.89283566188
35159.08,35123.8,35200.53823517026,35145.059355277626
35208.88,35125.1,35204.431149777985,35148.7184883875
35194.89,35165.41,35209.36841280524,35153.7192517996
35215.09,35146.5,35215.45141775393,35159.413340781546
35202.01,35177.72,35222.263123945195,35165.92100226184
35204.6,35164.28,35229.7834891629,35172.57803942343
35220.12,35174.48,35237.900587229335,35179.50778064809
35233.24,35204.09,35246.36168203801,35186.48245684211
35250.61,35171.39,35254.83999642873,35193.14220180313
35282.26,35188.69,35263.06797206594,35199.882329321
35285.06,35267.95,35270.503547973625,35206.548643264934
35303.53,35188.69,35277.07423169247,35212.04030723267
35309.57,35285.14,35282.26854335632,35217.32066176782
35330.02,35197.78,35285.95880584468,35220.97986008122
35278.84,35250.62,35287.73984438424,35224.0363945707
35266.34,35224.19,35288.14891260249,35225.65375854981
35320.89,35162.31,35287.28245787674,35226.03219407277
35277.06,35237.59,35284.227111907574,35225.883455070856
35277.89,35162.31,35279.54536102079,35224.08469313733
35263.14,35235.29,35273.41734197988,35221.461969857344
35241.87,35219.44,35265.853029663944,35216.89657503737
35230.5,35224.23,35257.21183039996,35210.36234817993
35219.68,35207.23,35247.55076793942,35201.69794397337
35241.51,35207.15,35237.048963692265,35190.988416389846
35277.06,35241.51,35225.30693523608,35178.252203642856
35243.44,35215.19,35211.871306581954,35163.02977475808
35216.98,35202.25,35197.14680204782,35145.710550571916
35223.78,35162.31,35181.285049117716,35126.5491854954
35188.69,35109.6,35164.13752829998,35106.13399851921
35162.31,35039.84,35145.99435344173,35085.22975477085
35090.66,35004.44,35127.30779444328,35064.88216304737
35083.29,34978.2,35109.02941950167,35045.51176463629
35022.55,34965.01,35091.218530088976,35027.65659113111
35030.71,34993.31,35074.613838152596,35011.25138377477
35056.99,35001.07,35058.985336554935,34995.968042379776
35056.99,35003.89,35044.05159226805,34981.58975298052
35056.99,35001.21,35029.82019239831,34968.05723352005
35066.03,34968.98,35016.09359961962,34955.37562201819
34984.87,34951.98,35002.76574003749,34943.66708663421
35004.45,34951.98,34990.91218142822,34933.131863200906
35004.45,34970.87,34980.208159994065,34923.61750179886
34976.95,34925.78,34970.606466666504,34914.83417836914
34941.57,34899.6,34962.39494560126,34907.214550464254
34940.14,34873.44,34955.95874590366,34900.993229250824
34899.61,34847.3,34951.109232040515,34896.458845737085
34894.42,34864.23,34948.30748549452,34893.88307021946
34960.99,34859.75,34947.64281078735,34893.05556315365
34948.42,34870.56,34948.19700626632,34894.1105998089
35013.47,34925.78,34950.057144735874,34896.97041453709
34927.14,34899.6,34952.429782739535,34900.987094227916
34946.08,34899.6,34956.50320115633,34906.556117437
34951.99,34899.6,34962.1588865665,34913.71214520441
34987.22,34955.44,34969.331509547956,34922.41051256234
35012.67,34987.22,34977.678558164764,34931.924799899425
34993.39,34956.3,34986.71962837393,34941.656876340785
34968.99,34925.78,34996.52398520039,34951.834507002255
34993.67,34938.36,35007.309864859824,34962.734826699416
35004.45,34973.93,35018.532829291566,34974.08294011115
34999.65,34989.01,35029.93680254507,34985.292852162136
35022.2,34953.13,35041.603060343776,34996.08839595207
35039.74,34953.13,35053.16914896117,35006.93978478939
35066.03,35015.86,35064.40158506641,35017.85140183532
35092.34,35066.03,35074.90833247204,35028.10158074348
35143.31,35075.94,35084.403234059864,35037.07978987698
35123.29,35075.94,35092.275973424534,35044.83850343748
35117.38,35098.58,35099.0571010905,35051.56611506083
35119.82,35068.49,35104.932935785815,35057.09844878703
35135.95,35073.45,35109.943117391944,35062.04147016387
35109.61,35072.76,35114.097083430235,35066.54916029985
35129.68,35086.0,35117.94947531001,35070.85481510748
35118.65,35056.98,35121.6657725195,35075.10286646955
35100.3,35057.56,35125.54214619763,35079.88701836382
35057.75,35007.27,35130.0313950792,35085.58601512486
35083.29,35035.01,35135.93831735867,35093.022600754775
35116.86,35083.01,35142.6414039036,35101.70459090473
35129.52,35100.01,35149.483267742995,35110.59720960707
35188.69,35114.97,35156.363344826685,35119.39403501744
35188.69,35169.5,35162.51351205451,35127.68482289304
35215.09,35187.69,35168.01322066599,35134.578703162595
35187.71,35159.66,35172.444521507125,35139.578886460775
35165.24,35138.91,35176.213417115345,35142.98328846245
35206.0,35145.24,35179.62827902397,35145.05680493803
35210.55,35181.81,35182.29181926324,35145.60500723625
35200.23,35149.47,35184.135356197425,35144.12917255629
35162.69,35145.02,35185.29783290639,35141.13871028973
35191.41,35157.34,35186.34815363154,35136.83707570478
35184.71,35154.98,35186.87443156141,35131.08705018558
35190.15,35151.01,35186.87959368555,35124.09775262731
35153.25,35118.67,35186.17574561824,35116.11862244924
35135.95,35101.91,35185.08775447148,35107.539093349464
35157.03,35111.32,35183.71247198252,35098.7315758844
35139.45,34978.2,35181.63098876832,35089.52552552785
35056.99,34899.6,35178.88383764314,35081.68602744429
35215.09,34978.21,35176.47571692673,35076.08384592857
35330.02,35215.08,35171.97702865753,35071.512106833485
35281.16,35171.39,35163.70308170347,35064.61779820785
35206.77,35135.95,35152.29177164624,35055.7925248924
35135.95,35071.19,35138.642379169316,35045.40183022625
35162.31,35084.7,35123.93501845351,35034.17626639591
35119.47,35056.98,35107.9223651864,35021.9645904569
35108.25,34990.6,35091.652796432856,35009.267980784476
35008.31,34978.2,35075.6245317348,34997.15188975129
35004.45,34951.98,35061.3925302265,34985.8992629708
34975.59,34925.78,35049.23217185906,34975.988422365124
34978.21,34899.6,35039.68962020697,34967.94807666909
34987.22,34939.21,35032.78748103948,34962.24969202956
35004.45,34942.51,35028.35106435198,34958.22473409084
35006.51,34899.6,35025.90299892442,34955.751089528436
35066.03,34993.2,35025.188561786985,34955.228168831396
35039.74,34925.78,35025.12449723454,34955.19552528753
35030.71,34990.0,35025.69322084658,34956.1693963343
35056.99,34951.98,35026.37675670011,34956.7312686807
35050.8,35003.4,35026.1905107165,34956.97783704483
35056.99,34975.28,35024.670065087965,34955.67519924336
35004.45,34951.98,35020.80799993911,34952.43489303474
34987.38,34951.98,35014.30999595079,34946.58242148723
35030.71,34925.78,35004.71260931293,34937.47939609789
34999.2,34934.78,34991.1404580365,34924.97134800903
35030.71,34925.78,34973.89237276664,34908.6798762275
34948.47,34925.78,34952.47057613843,34888.5585396351
34934.75,34899.6,34928.26387479419,34864.70410126572
34925.79,34899.6,34901.74319842167,34837.78681805894
34902.17,34847.3,34873.56370420018,34808.19498325459
34881.17,34795.07,34844.45370527042,34777.13126972468
34873.45,34716.86,34815.17289685091,34745.82945918079
34795.06,34749.08,34786.38929247744,34715.97644119135
34795.06,34690.83,34759.55114530125,34687.659679832715
34716.85,34638.82,34735.02351376853,34662.12312899599
34655.18,34586.9,34714.22911729597,34640.52505847524
34586.9,34552.85,34698.038780115545,34623.652366985705
34586.72,34552.85,34687.445191826526,34612.09781174107
34586.9,34552.85,34682.282586873545,34605.62389274881
34586.9,34535.06,34681.95767057641,34603.89682568944
34562.99,34509.17,34685.84165853984,34606.47429729024
34673.76,34509.17,34693.59896954434,34613.03086708889
34821.17,34638.82,34702.96143329491,34622.77503390172
34828.39,34716.86,34710.97631619818,34632.988566880864
34830.15,34742.91,34716.51678236674,34641.68229679756
34795.06,34742.91,34718.895854791146,34647.59570833831
34742.91,34716.86,34717.90642780466,34650.02229146192
34727.69,34690.83,34714.084764672756,34648.7964122309
34716.85,34664.82,34707.436102756685,34643.96857621575
34712.85,34657.1,34698.048506905216,34635.78412130107
34716.85,34660.19,34686.13166548227,34624.577627720064
34647.77,34612.85,34671.88383021071,34610.69154989766
34661.4,34586.9,34656.624355972905,34595.385197149226
34638.82,34569.89,34640.887976863065,34579.499933841245
34586.9,34535.06,34625.31866301241,34563.86819329611
34586.9,34509.17,34611.17792647451,34549.49896283771
34560.97,34509.17,34598.988663161166,34537.29350730156
34531.83,34483.3,34589.50667530105,34527.6374755049
34586.9,34492.19,34583.13942481328,34521.019445576465
34595.82,34509.17,34579.02700187351,34517.31832007951
34535.06,34483.3,34576.992009028814,34516.21511537758
34527.74,34457.44,34577.658099867105,34517.7980745992
34560.97,34507.05,34580.50997489261,34522.03737007231
34610.53,34548.06,34584.37450685439,34527.64307407013
34604.48,34565.0,34588.23412058716,34533.49759836172
34638.82,34569.89,34591.839056440345,34538.87608148239
34602.84,34559.21,34594.34268740804,34543.84583830984
34604.5,34574.35,34596.61829989188,34548.494106221624
34612.85,34580.09,34598.315955174694,34551.99452449145
34602.68,34569.89,34598.706142669056,34553.69670993767
34612.42,34565.54,34597.115663292,34553.06790955932
34603.93,34509.17,34593.59298542359,34549.441405632846
34518.07,34483.3,34587.82908576201,34542.84671329876
34574.93,34500.19,34580.39784157587,34532.79101806358
34573.59,34518.07,34569.77304941699,34518.19721878292
34532.69,34483.3,34555.323327415615,34497.89317905862
34501.66,34467.55,34537.01469192381,34471.79577187564
34535.06,34470.0,34514.67197333038,34439.46865081931
34550.37,34460.53,34487.31587688013,34400.390261447465
34471.99,34431.61,34454.23614044528,34354.23259539226
34439.4,34405.8,34416.01789757608,34301.003319826916
34439.4,34354.24,34372.91739133139,34241.12634672109
34431.62,34302.75,34324.831924864775,34175.61043392887
34354.24,34251.33,34271.83008105021,34105.49076924072
34285.87,34200.26,34214.8694120838,34031.968079671555
34285.87,33797.17,34155.171855217595,33956.28819396545
33903.71,33560.01,34092.87677672556,33884.33951270199
33873.69,33673.66,34033.64162394528,33819.84989019077
33956.97,33675.85,33978.28449980917,33761.86651138156
34103.15,33661.9,33926.06060101561,33710.928406384766
33703.41,33639.64,33875.24011616295,33667.20510875911
33711.56,33607.0,33831.50460408816,33630.90175917218
33693.97,33594.59,33794.77857614172,33602.152875821346
33761.84,33590.88,33765.08010957474,33580.47303374231
33785.47,33670.44,33740.8666443799,33564.957780096076
33732.12,33533.14,33721.11461464416,33553.50170417158
33725.21,33505.01,33705.8344624291,33546.8954782301
33702.78,33501.02,33694.30815995191,33544.409767133286
33639.88,33517.6,33685.99457013145,33545.03180250825
33679.47,33602.46,33680.63320207645,33547.57359844904
33687.33,33580.81,33676.65283226945,33549.94996669511
33659.38,33541.01,33673.22859753298,33551.80345777307
33633.86,33525.9,33670.6659700725,33553.34003443662
33700.0,33534.36,33668.9767194545,33554.62197862535
33677.67,33599.46,33667.2057207531,33555.61553150184
33754.61,33654.72,33665.42539144639,33555.737898560226
33761.87,33667.81,33662.43368513392,33554.63345904005
33729.33,33625.12,33658.94329471168,33552.62406010576
33655.61,33443.65,33655.52334189847,33550.12791038082
33633.29,33509.21,33652.978252818386,33549.45531723756
33566.4,33480.81,33651.411049390175,33549.7229871531
33534.18,33461.72,33652.4614543918,33551.48402826578
33589.34,33484.72,33656.47471071649,33555.00590027749
33600.0,33547.23,33662.28314285646,33559.93149061305
33637.24,33581.56,33669.18742243285,33565.131179128875
33660.79,33582.01,33676.3314179845,33569.56051419803
33680.0,33600.01,33683.14076795315,33573.08553152477
33634.39,33600.01,33688.96549805885,33575.35829043836
33759.0,33583.98,33694.17536254498,33575.925469490845
33931.96,33674.84,33696.55825916565,33574.55565719623
33931.96,33665.44,33693.283581491625,33569.56363235147
33646.62,33595.0,33683.6752194401,33560.58474569343
33608.9,33534.2,33671.020099580644,33548.11863387538
33547.25,33465.15,33655.56579927035,33532.4179277261
33627.32,33360.44,33637.559788904924,33514.09137263265
33652.86,33546.32,33615.739902898946,33493.87223776067
33569.46,33487.69,33589.82478986551,33469.268033187065
33520.39,33453.57,33560.95390326224,33441.10365237422
33547.03,33502.28,33530.39859766214,33410.29528675252
33525.17,33502.28,33498.535267257095,33376.89703068494
33502.69,33364.29,33466.20629897168,33341.42664377249
33444.0,33306.4,33434.5348732649,33306.64374633716
33512.89,33239.51,33405.96300672114,33274.557478884846
33512.89,33264.38,33380.79641468168,33247.44403795708
33419.06,33325.1,33360.2759379386,33225.90508598392
33336.85,33263.09,33346.621264065594,33210.21283384684
33271.94,33073.84,33341.69609561501,33202.08131789209
33143.78,33071.26,33346.88698032876,33204.56958654622
33186.96,33059.81,33364.35358437578,33218.08516435247
33121.73,33028.68,33393.088894904904,33242.72206448488
33257.58,33126.08,33433.29082580382,33278.5111946056
33442.03,33207.46,33482.36700915454,33323.49621255831
33480.6,33369.71,33537.174146180376,33375.57291361536
33652.52,33378.11,33596.04749919493,33431.47160354303
33742.79,33625.71,33655.31368107847,33489.809961901476
33710.71,33616.25,33712.259177068656,33546.10192243822
33898.1,33711.0,33765.90997038246,33598.79775789279
33895.25,33715.57,33812.77162390393,33645.64164494408
33946.84,33834.84,33852.163524844334,33686.075039229145
34123.8,33911.71,33883.06377690391,33718.11372858582
34251.69,33911.71,33902.766423750254,33740.70339016308
33956.54,33808.48,33909.77396647254,33754.29244173802
33836.6,33632.13,33908.710248557894,33760.82570857282
33759.35,33711.91,33901.91366295154,33763.38851390832
33768.39,33690.48,33891.4630794366,33761.87658371522
33800.61,33685.64,33878.41039995839,33757.48147618116
33827.79,33725.74,33863.58925527447,33751.18711437391
33788.19,33706.02,33847.79078815732,33743.68199612966
33831.25,33751.87,33832.746719066934,33736.12607254545
33795.64,33675.58,33818.55967105715,33728.59846722372
33792.04,33675.58,33806.42030067996,33722.62851911945
33842.76,33784.47,33796.362159771124,33718.39901673548
33797.68,33763.77,33787.58056311551,33714.45774194924
33815.44,33741.39,33780.82872016793,33711.058185765556
33776.15,33716.09,33775.66492688603,33708.62407442097
33818.5,33769.58,33772.60152214736,33707.275217011644
33809.13,33774.16,33771.17199733538,33706.501394555235
33786.19,33647.44,33771.112813039006,33706.30759767503
33645.51,33614.48,33772.884809231524,33708.6924089769
33730.93,33626.99,33778.255084735065,33713.84111081693
33729.52,33669.02,33785.74794229158,33721.591456405346
33777.54,33706.43,33795.09450109747,33731.3844361714
33795.84,33767.17,33806.0043903634,33742.751965821495
33806.71,33721.76,33818.16167479556,33754.82985009695
33868.15,33733.95,33831.2110265434,33767.660199565136
33860.85,33853.79,33843.82701067711,33780.848934856294
33868.15,33853.79,33855.58252329767,33792.3862886059
33853.79,33793.34,33865.77531202598,33801.58521172186
33853.79,33793.34,33874.20626446159,33808.86184139971
33853.79,33809.07,33880.31656623378,33813.61973922396
33941.52,33810.26,33883.72890777187,33815.29962941889
33958.59,33909.05,33882.99520148054,33813.683348305654
33933.72,33862.03,33877.685797226375,33807.30232719979
33925.08,33852.19,33868.28784002793,33796.92934618768
33878.57,33817.39,33855.06871559046,33782.97528214565
33852.8,33792.03,33839.02443837721,33766.21363982164
33868.15,33742.69,33820.90181667102,33747.38608858542
33778.28,33614.53,33801.12619097663,33727.73281713245
33778.0,33725.67,33781.66425216003,33709.45481161457
33718.64,33681.95,33763.590057098416,33691.8723207764
33693.61,33650.01,33748.18196060557,33676.02514081292
33698.66,33638.1,33736.24917733174,33662.64326395527
33699.91,33666.42,33727.81030557075,33652.054143528614
33678.92,33675.27,33722.96079223305,33644.04667654819
33683.8,33549.99,33721.88894313575,33638.45974203464
33670.2,33538.72,33724.150564151656,33636.70100096596
33705.66,33625.84,33729.452250642076,33638.448155902704
33704.55,33585.0,33736.58539902847,33641.946948577555
33736.67,33664.92,33744.754371408744,33647.237322535235
33784.25,33738.13,33752.87525265122,33652.46547225504
33784.25,33699.37,33759.597248125596,33655.92895540116
33784.25,33643.19,33764.071572292305,33657.51198667444
33784.25,33639.88,33765.50716269516,33657.190898854016
33806.67,33639.88,33763.49578699256,33654.52386838457
33843.42,33698.52,33757.44734936273,33649.20937684992
33843.42,33698.52,33746.684577447755,33640.421624955794
33817.96,33649.31,33731.3203098442,33628.019732611036
33778.14,33774.43,33712.02513194147,33613.13362637515
33663.23,33609.73,33690.26860816163,33594.59686377067
33609.61,33564.14,33667.992010799506,33574.66597740091
33574.72,33530.31,33646.581592585055,33554.622955258565
33605.9,33523.06,33627.013301588035,33535.52735276016
33557.07,33427.57,33609.27974489116,33517.88495144241
33533.84,33461.43,33594.37632652824,33503.27293175214
33516.28,33453.23,33582.89918124415,33491.72761064989
33530.55,33397.3,33575.20751376381,33483.59046852524
33581.34,33467.53,33571.087491373684,33479.6631889295
33639.38,33441.0,33569.40071243346,33478.70804834393
33565.74,33500.01,33569.22382997274,33480.8404245611
33528.9,33500.01,33571.01017854883,33484.64016322753
33520.36,33461.23,33574.74843528533,33489.57599079959
33607.67,33482.02,33580.31197646383,33495.92816128851
33599.66,33550.01,33586.02559020326,33502.96645264376
33599.6,33546.29,33591.346441712994,33509.02911717311
33674.52,33514.34,33595.57870902071,33513.42658277861
33674.52,33627.64,33596.84715626341,33515.67902136415
33633.11,33465.37,33594.713370541125,33513.52689184775
33465.37,33465.37,33589.40985266937,33508.63111907569
33560.74,33560.74,33582.760585317905,33500.36868857198
33560.74,33465.37,33573.13270443939,33487.253511837545
33583.75,33444.71,33560.42743744515,33470.33128203384
33577.39,33497.9,33544.61278598497,33450.12525834117
33570.28,33516.01,33525.94785860704,33426.50752300513
33545.03,33379.85,33505.11394617894,33400.11926661227
33502.76,33429.55,33483.2569357454,33373.647615662194
33470.19,33371.46,33461.14495293545,33346.458509978685
33538.61,33341.25,33439.86341420868,33319.973362650766
33415.71,33314.55,33418.691407865015,33295.11311240846
33450.29,33345.51,33399.90104221519,33272.657710785905
33411.23,33266.26,33383.63988015308,33252.47707460406
33246.65,33065.98,33370.685935626854,33235.62423923107
33194.38,33015.77,33363.27334489401,33224.715892468485
33216.51,33080.01,33361.72194638403,33220.01889702085
33237.33,33086.2,33364.63801205366,33219.983638560625
33347.06,33179.26,33371.04731844285,33223.3656997192
33316.34,33268.37,33378.41535299296,33228.203873499835
33320.97,33269.55,33386.91466069433,33232.50028250142
33460.05,33280.01,33396.00849756644,33235.7142074445
33628.82,33445.81,33403.80361407435,33237.332415665594
33657.54,33540.63,33407.368965242575,33235.01687645615
33543.74,33444.71,33406.23020714748,33227.685146362375
33515.93,33274.94,33402.10485224833,33217.06133463807
33420.64,33090.38,33395.964644788,33206.03398921743
33244.45,32849.68,33389.74886529423,33197.71978865591
33418.25,33225.53,33386.52430369886,33196.27095340541
33310.86,33236.2,33384.373540349574,33197.27716529256
33396.8,33114.72,33385.62098867507,33201.056367947254
33256.0,33138.78,33389.034169732746,33209.55225342597
33198.17,33090.71,33397.03802185755,33222.411688284505
33226.3,33150.01,33410.66934887424,33240.18332096583
33259.01,33142.4,33429.32396866264,33261.72194480126
33287.87,33201.29,33452.410201839295,33286.909487911296
33657.96,33281.46,33479.18615381591,33314.30620224885
33695.37,33562.9,33503.935570733556,33342.12190645387
33818.05,33560.02,33525.40563671462,33365.962217300046
33614.48,33482.02,33541.20473597813,33385.09979641072
33624.18,33552.39,33553.72844877595,33400.0530078292
33538.45,33500.01,33562.79419446189,33409.82660417698
33614.48,33396.84,33569.446977903244,33415.504110172034
33614.48,33464.2,33572.73710962105,33418.71965717618
33594.91,33409.65,33573.01224134874,33419.12127218326
33496.74,33329.68,33571.239137941215,33418.42497669168
33460.31,33311.4,33569.33952343684,33418.669804577105
33460.31,33274.94,33568.46666962392,33420.852672338
33569.43,33299.98,33569.27766146578,33426.27940683857
33415.98,33402.01,33570.273657483755,33434.18598533428
33615.81,33402.01,33573.7328317071,33443.09373972898
33615.81,33515.57,33576.57731204797,33452.95149029534
33507.51,33463.72,33578.85880553745,33461.82154096661
33615.81,33542.86,33581.778894130155,33469.96494914048
33670.91,33542.86,33583.41244319612,33475.64914427689
33611.33,33563.15,33582.44954695609,33478.35899443331
33590.09,33500.0,33579.25150116262,33477.18590404902
33618.09,33483.99,33573.19097035483,33472.63227894693
33614.3,33512.89,33563.79517559319,33464.471182891655
33665.94,33512.89,33551.01641827228,33452.55472733286
33592.49,33512.89,33534.59497598046,33437.359709911856
33527.12,33385.02,33515.85068548982,33419.15435808588
33424.7,33349.4,33496.346413497275,33400.4619249676
33419.66,33363.48,33477.85460280493,33382.556951516104
33417.43,33306.23,33461.09648148877,33365.89928180558
33409.02,33310.51,33446.609346506004,33351.911748217586
33400.82,33351.51,33434.80494609085,33341.07072059182
33397.71,33264.19,33426.116704805885,33333.30681612461
33338.16,33256.01,33421.06097781087,33330.025383433924
33380.81,33311.01,33420.34783873032,33331.29850192611
33438.16,33334.77,33423.37058393954,33335.89594428377
33435.22,33336.7,33428.535211584574,33343.063600827874
33463.97,33343.02,33435.35941821698,33351.973084569036
33453.65,33370.04,33443.32826907552,33362.02083068939
33486.05,33384.25,33451.74474704052,33372.07385590576
33483.89,33444.38,33459.76623303357,33381.48789545963
33469.09,33411.03,33467.02188014804,33389.232892776956
33436.53,33391.39,33473.32515557699,33395.183178254934
33424.1,33372.35,33478.50120414843,33399.23597175784
33520.39,33391.06,33482.26230840705,33401.25512302914
33536.29,33490.01,33482.83422362958,33400.761058055265
33508.42,33404.0,33479.891020226045,33396.32028239963
33506.0,33424.02,33473.54005777141,33388.88535754967
33432.7,33381.98,33463.881412461946,33378.04717213046
33432.0,33375.65,33451.93325750429,33364.19689828441
33559.5,33412.14,33437.94829211525,33348.97978880609
33536.47,33320.66,33420.43234469232,33331.07581107351
33334.05,33252.1,33400.10104298778,33311.79824632339
33274.16,33200.56,33380.14368260572,33292.13065991325
33330.0,33249.24,33361.99731008977,33272.97125845563
33374.68,33264.02,33345.28297811326,33254.121633492396
33414.75,33307.06,33329.686081612046,33235.52570761501
33307.06,33305.56,33315.04680759532,33216.6992646298
33353.16,33303.72,33303.13798264847,33198.28984992911
33221.61,33202.55,33294.110580200475,33180.710587474015
33221.61,32992.77,33289.46880985384,33165.32837623373
33186.83,33123.88,33289.29214503663,33155.109708547
33244.3,33114.23,33294.072696061645,33148.6488995624
33265.52,33099.6,33302.95407794419,33146.43791442066
33274.94,33099.6,33315.40268546915,33149.01948854839
33274.94,33068.72,33330.5159327737,33156.152357998486
33408.9,33229.86,33347.9304494486,33171.209285364996
33444.71,33321.6,33365.57159417761,33188.92208390152
33467.65,33424.27,33382.69993230231,33207.73132550945
33424.27,32595.86,33398.997411199285,33225.41228841824
33444.71,33279.11,33415.06783129542,33252.24466947452
33444.71,33342.67,33430.52209165659,33278.38535111698
33475.09,33444.71,33445.618911016936,33302.283844565594
33464.14,33464.14,33460.601041218186,33322.07000395415
33464.14,33274.94,33476.09451098332,33337.273129673216
33486.69,33344.26,33492.39570948195,33350.13948233325
33511.4,33486.69,33509.54108631578,33359.94747454273
33536.47,33319.34,33527.56225228395,33365.23220591594
33319.34,33319.34,33546.89985317639,33369.0119535568
33590.69,33536.47,33570.71944915271,33372.333668313215
33613.0,33559.95,33595.77191877614,33373.57127696354
33614.48,33559.95,33621.875269362994,33373.944209271845
33614.48,33483.51,33649.063076920545,33374.361074580695
33628.86,33368.17,33677.16767892573,33376.74370029965
33784.25,33555.25,33705.87686553635,33383.75831155939
33784.25,31640.65,33732.983524792544,33393.34037856738
33784.25,33614.48,33758.25465703924,33431.002546533644
33804.25,33650.16,33780.93466131144,33470.170285259854
33818.05,33653.06,33800.42137156897,33526.095470699845
33811.66,33653.99,33816.43089133873,33581.49089280567
33818.0,33653.06,33829.37605187893,33636.6380423981
33843.42,33758.37,33838.918304251274,33685.09304839937
33868.81,33742.04,33844.85110475464,33722.097494003596
33868.81,33767.36,33846.813547090635,33744.003209064686
33868.81,33813.79,33845.2181524972,33746.992131551044
33868.81,33772.44,33840.47027185609,33728.430926634144
33868.81,33767.36,33832.983288996635,33688.09787756171
33782.52,33690.47,33823.26916268924,33625.98956354175
33817.67,33614.48,33813.09693796245,33544.363524572706
33817.67,33651.54,33802.75650129227,33446.38855738314
33797.89,33635.96,33791.99607112423,33334.160685817136
33797.89,33635.96,33781.565172384035,33211.60613891318
33777.2,33614.48,33772.0015804613,33083.70585582596
33724.67,33559.75,33763.813674111334,32956.06810886877
33641.57,33559.75,33757.911830189776,32835.24212660606
33636.17,33488.42,33754.99751661138,32724.514252116718
33784.25,33506.87,33755.097911980316,32632.443674830683
33818.05,23600.0,33755.79193121225,32557.027891038997
33784.25,33707.7,33756.175712264805,32629.162207028796
33640.2,33105.17,33756.47283839047,32714.47907093452
33784.25,33560.32,33758.18756201568,32818.583943269055
33764.4,33608.08,33758.80969237438,32930.272512190546
33847.13,33560.37,33758.019609866205,33044.61757916553
33789.16,33742.04,33754.14331373764,33157.22675177929
33772.18,33742.04,33747.34501654333,33260.89178524343
33764.06,33595.66,33737.51642839366,33351.48598871472
33729.18,33595.66,33724.33346333708,33428.07975372407
33666.2,33595.66,33708.08027314112,33488.42018447621
33709.73,33561.86,33689.41424267381,33531.224534929235
33784.25,33584.97,33667.84283096059,33556.78361042172
33695.84,33561.86,33642.48288307644,33565.160536443065
33574.29,33470.32,33615.11953163385,33557.8888389888
33574.29,33436.19,33588.29378161175,33539.022144720875
33509.58,33274.94,33562.95392099482,33512.48937340719
